"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","docker-swarm-worker-1",,,,"User:","ubuntu"
"Cmdline:","dstat -N ens3 --output 2-cassandra-swarm-3-ContainerIPs_NET-ens3-docker-swarm-worker-1.csv --noheaders --noupdate 5",,,,"Date:","19 Sep 2017 10:59:50 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/ens3",,"paging",,"system",
1.110,1.615,97.175,0.101,0.0,0.0,0.0,8192.0,1783.600,2582.600,0.0,0.0,792.400,1548.200
1.110,1.413,97.275,0.101,0.0,0.101,0.0,10649.600,2724.600,2661.800,0.0,0.0,816.0,1608.200
1.416,1.517,96.866,0.101,0.0,0.101,0.0,5734.400,4280.200,3809.200,0.0,0.0,871.0,1705.600
1.619,1.316,96.964,0.0,0.0,0.101,0.0,9830.400,1807.400,1376.200,0.0,0.0,841.600,1670.200
0.711,1.220,97.866,0.102,0.0,0.102,0.0,5734.400,1870.400,1850.600,0.0,0.0,777.600,1531.0
1.207,1.408,97.183,0.101,0.0,0.101,0.0,9830.400,1147.200,1113.400,0.0,0.0,781.200,1525.800
1.011,1.921,97.068,0.0,0.0,0.0,0.0,14745.600,2925.400,3712.200,0.0,0.0,799.800,1557.400
0.808,2.020,97.172,0.0,0.0,0.0,0.0,14745.600,1647.0,1527.0,0.0,0.0,827.400,1619.200
1.213,1.011,97.674,0.101,0.0,0.0,0.0,10649.600,3701.400,3477.600,0.0,0.0,745.600,1450.200
1.218,1.218,97.462,0.102,0.0,0.0,0.0,9830.400,1470.800,1584.0,0.0,0.0,838.0,1638.800
0.807,2.220,96.872,0.101,0.0,0.0,0.0,5734.400,1849.400,1764.600,0.0,0.0,826.600,1601.600
1.013,1.114,97.670,0.101,0.0,0.101,0.0,9830.400,1606.800,1522.800,0.0,0.0,847.600,1657.200
0.916,1.119,97.864,0.0,0.0,0.102,0.0,9011.200,38398.0,38416.400,0.0,0.0,799.0,1570.600
1.103,2.006,96.790,0.100,0.0,0.0,0.0,14745.600,1537.800,1326.200,0.0,0.0,775.0,1511.800
1.212,1.818,96.970,0.0,0.0,0.0,0.0,4915.200,3478.800,3229.200,0.0,0.0,828.0,1611.0
1.117,1.015,97.766,0.102,0.0,0.0,0.0,12288.0,1414.800,1430.400,0.0,0.0,827.400,1634.600
1.712,1.712,96.475,0.101,0.0,0.0,0.0,5734.400,1791.800,1812.800,0.0,0.0,792.200,1546.800
1.015,1.015,97.868,0.0,0.0,0.102,0.0,9830.400,1454.400,1376.800,0.0,0.0,784.600,1560.400
1.931,1.118,96.748,0.102,0.0,0.102,0.0,9011.200,3328.200,4057.800,0.0,0.0,842.600,1645.600
0.716,0.819,98.362,0.102,0.0,0.0,0.0,9830.400,2229.0,2040.400,0.0,0.0,869.0,1716.600
1.218,0.914,97.766,0.102,0.0,0.0,0.0,19660.800,3926.800,3787.0,0.0,0.0,779.600,1520.0
1.212,1.414,97.374,0.0,0.0,0.0,0.0,18022.400,1503.800,1496.200,0.0,0.0,788.800,1548.400
1.418,1.621,96.859,0.0,0.0,0.101,0.0,1638.400,1465.0,1574.200,0.0,0.0,801.200,1582.800
1.309,1.611,96.979,0.101,0.0,0.0,0.0,9830.400,1580.200,1508.400,0.0,0.0,872.200,1718.0
1.113,1.316,97.368,0.101,0.0,0.101,0.0,9830.400,2481.0,3307.0,0.0,0.0,772.400,1503.400
1.009,1.615,97.275,0.101,0.0,0.0,0.0,10649.600,1743.400,1606.600,0.0,0.0,798.200,1564.600
1.611,1.611,96.677,0.101,0.0,0.0,0.0,5734.400,15991.600,15297.200,0.0,0.0,846.600,1653.200
0.914,1.218,97.868,0.0,0.0,0.0,0.0,19660.800,1839.800,1595.400,0.0,0.0,855.800,1678.0
1.216,1.317,97.264,0.101,0.0,0.101,0.0,12288.0,1356.200,1409.800,0.0,0.0,741.0,1454.200
0.610,1.220,98.069,0.102,0.0,0.0,0.0,9830.400,1305.0,1317.200,0.0,0.0,790.600,1552.400
1.117,1.320,97.462,0.0,0.0,0.102,0.0,4096.0,1593.0,2342.400,0.0,0.0,832.800,1626.0
0.808,1.717,97.374,0.101,0.0,0.0,0.0,10649.600,2019.400,1822.600,0.0,0.0,802.600,1582.600
1.017,0.916,97.965,0.102,0.0,0.0,0.0,7372.800,2850.800,2643.400,0.0,0.0,789.200,1546.200
1.313,1.717,96.869,0.0,0.0,0.101,0.0,9830.400,1504.200,1338.400,0.0,0.0,844.400,1663.800
1.314,1.314,97.169,0.101,0.0,0.101,0.0,18841.600,888.600,972.200,0.0,0.0,762.200,1494.200
1.429,0.612,97.857,0.102,0.0,0.0,0.0,18841.600,1685.600,1650.800,0.0,0.0,833.400,1652.400
0.713,1.018,98.269,0.0,0.0,0.0,0.0,11468.800,1459.0,2272.800,0.0,0.0,764.800,1495.800
0.811,1.520,97.568,0.101,0.0,0.0,0.0,9830.400,1731.0,1606.600,0.0,0.0,839.200,1642.600
0.816,1.429,97.755,0.0,0.0,0.0,0.0,1638.400,5140.200,4436.400,0.0,0.0,847.600,1646.800
1.215,1.215,97.368,0.101,0.0,0.101,0.0,9830.400,2061.0,1832.800,0.0,0.0,880.800,1726.400
0.916,1.018,98.065,0.0,0.0,0.0,0.0,5734.400,2673.200,2711.400,0.0,0.0,749.200,1462.0
1.715,1.413,96.670,0.101,0.0,0.101,0.0,15564.800,1195.800,1238.600,0.0,0.0,801.200,1569.600
1.929,1.320,96.650,0.102,0.0,0.0,0.0,15564.800,1202.600,2171.0,0.0,0.0,830.400,1599.400
0.711,1.423,97.764,0.102,0.0,0.0,0.0,11468.800,2425.200,1961.0,0.0,0.0,879.800,1744.800
0.908,1.312,97.679,0.101,0.0,0.0,0.0,10649.600,2568.800,2465.400,0.0,0.0,733.0,1422.400
0.512,0.921,98.567,0.0,0.0,0.0,0.0,0.0,1635.600,1413.400,0.0,0.0,802.200,1582.0
1.213,1.517,97.169,0.101,0.0,0.0,0.0,4096.0,2731.400,2708.400,0.0,0.0,833.200,1622.200
1.610,1.911,96.278,0.101,0.0,0.101,0.0,8192.0,1341.800,1270.600,0.0,0.0,837.0,1635.800
1.218,1.117,97.665,0.0,0.0,0.0,0.0,20480.0,2658.800,3448.600,0.0,0.0,787.200,1530.0
1.212,1.515,97.071,0.101,0.0,0.101,0.0,17203.200,3585.200,3182.400,0.0,0.0,907.400,1779.200
1.016,1.220,97.663,0.102,0.0,0.0,0.0,5734.400,2656.400,2533.400,0.0,0.0,829.400,1625.200
0.811,1.217,97.972,0.0,0.0,0.0,0.0,13926.400,1539.400,1343.0,0.0,0.0,824.600,1627.800
2.840,0.811,96.247,0.101,0.0,0.0,0.0,10649.600,2289.800,2380.800,0.0,0.0,770.0,1484.200
1.420,1.217,97.160,0.101,0.0,0.101,0.0,9830.400,1728.200,1614.400,0.0,0.0,816.200,1618.200
1.113,1.619,97.267,0.0,0.0,0.0,0.0,4915.200,2694.800,3548.800,0.0,0.0,820.800,1596.600
0.815,1.222,97.862,0.0,0.0,0.102,0.0,22937.600,2333.600,2130.800,0.0,0.0,862.400,1696.600
0.716,0.614,98.567,0.102,0.0,0.0,0.0,10649.600,3473.800,3432.200,0.0,0.0,776.0,1509.400
1.113,1.215,97.571,0.101,0.0,0.0,0.0,12288.0,1790.400,1828.0,0.0,0.0,790.200,1550.800
1.110,1.816,96.872,0.101,0.0,0.101,0.0,5734.400,2547.200,2523.800,0.0,0.0,808.200,1572.200
0.811,1.217,97.769,0.101,0.0,0.101,0.0,10649.600,1833.0,1771.0,0.0,0.0,841.200,1663.600
1.423,0.813,97.764,0.0,0.0,0.0,0.0,9011.200,2624.800,3427.200,0.0,0.0,797.600,1557.800
1.404,1.805,96.690,0.100,0.0,0.0,0.0,10649.600,1885.200,1633.600,0.0,0.0,831.200,1612.800
0.814,1.322,97.457,0.102,0.0,0.305,0.0,18022.400,3756.800,3252.200,0.0,0.0,887.200,1728.400
0.515,0.412,98.867,0.103,0.0,0.103,0.0,13926.400,1836.0,1669.0,0.0,0.0,856.0,1693.400
0.813,1.016,97.967,0.102,0.0,0.102,0.0,10649.600,1871.400,1902.400,0.0,0.0,764.200,1490.600
0.916,0.814,98.169,0.0,0.0,0.102,0.0,9830.400,1464.800,1399.400,0.0,0.0,809.400,1581.600
2.837,1.520,95.441,0.101,0.0,0.101,0.0,9011.200,2477.200,3292.0,0.0,0.0,854.400,1672.600
1.211,1.715,97.074,0.0,0.0,0.0,0.0,9830.400,2336.800,1847.200,0.0,0.0,897.200,1758.0
1.014,0.913,97.870,0.101,0.0,0.101,0.0,5734.400,3074.800,2637.400,0.0,0.0,777.200,1516.400
0.914,0.812,98.173,0.102,0.0,0.0,0.0,14745.600,1414.400,1399.800,0.0,0.0,813.0,1604.600
1.215,1.417,97.368,0.0,0.0,0.0,0.0,13926.400,1546.800,1591.800,0.0,0.0,784.800,1545.200
0.710,1.318,97.667,0.101,0.0,0.203,0.0,13107.200,1439.400,1400.400,0.0,0.0,814.800,1607.0
1.327,1.020,97.449,0.102,0.0,0.102,0.0,20480.0,39812.200,39763.800,0.0,0.0,878.800,1709.800
0.714,0.816,98.265,0.102,0.0,0.102,0.0,13107.200,2264.800,1851.200,0.0,0.0,822.600,1622.800
0.817,1.124,98.059,0.0,0.0,0.0,0.0,6553.600,3692.200,3488.400,0.0,0.0,802.200,1586.400
0.811,1.420,97.667,0.101,0.0,0.0,0.0,9830.400,2094.0,1867.200,0.0,0.0,811.800,1590.400
0.809,1.618,97.371,0.101,0.0,0.101,0.0,5734.400,2512.200,2542.400,0.0,0.0,773.400,1496.400
0.711,1.118,98.171,0.0,0.0,0.0,0.0,9830.400,1251.0,1230.600,0.0,0.0,775.0,1515.400
2.634,1.216,96.049,0.0,0.0,0.101,0.0,4915.200,1509.0,2349.800,0.0,0.0,815.0,1578.600
1.117,1.015,97.766,0.102,0.0,0.0,0.0,17203.200,2195.200,1972.600,0.0,0.0,815.600,1612.200
0.614,0.716,98.567,0.102,0.0,0.0,0.0,17203.200,2677.800,2334.0,0.0,0.0,784.400,1521.400
0.913,1.420,97.667,0.0,0.0,0.0,0.0,9830.400,1736.800,1694.600,0.0,0.0,830.0,1635.200
0.815,1.222,97.658,0.102,0.0,0.204,0.0,22118.400,1416.0,1429.800,0.0,0.0,820.600,1606.400
0.912,1.216,97.771,0.101,0.0,0.0,0.0,9830.400,1234.400,1236.800,0.0,0.0,789.800,1546.200
1.110,1.615,97.175,0.0,0.0,0.101,0.0,1638.400,1739.200,2569.200,0.0,0.0,787.400,1538.0
1.820,1.314,96.866,0.0,0.0,0.0,0.0,9830.400,2038.200,1645.400,0.0,0.0,856.400,1670.800
1.213,1.820,96.866,0.101,0.0,0.0,0.0,5734.400,16652.600,16044.200,0.0,0.0,888.200,1739.200
1.218,0.711,97.868,0.102,0.0,0.102,0.0,9830.400,2193.0,1978.600,0.0,0.0,863.600,1710.400
1.212,1.313,97.475,0.0,0.0,0.0,0.0,8192.0,1361.200,1403.600,0.0,0.0,751.200,1460.0
1.310,1.210,97.278,0.101,0.0,0.101,0.0,22937.600,1470.800,1459.0,0.0,0.0,790.600,1538.0
1.835,1.427,96.636,0.102,0.0,0.0,0.0,10649.600,1800.0,2689.600,0.0,0.0,852.400,1671.400
1.523,1.320,97.056,0.0,0.0,0.102,0.0,27852.800,1915.200,1865.0,0.0,0.0,874.600,1700.600
0.814,1.017,98.067,0.102,0.0,0.0,0.0,11468.800,3321.0,3259.200,0.0,0.0,789.200,1539.200
1.004,2.108,96.687,0.100,0.0,0.100,0.0,22118.400,1454.800,1459.400,0.0,0.0,812.0,1582.800
1.411,1.815,96.673,0.0,0.0,0.101,0.0,5734.400,1479.200,1515.400,0.0,0.0,867.600,1685.0
1.314,1.213,97.371,0.101,0.0,0.0,0.0,10649.600,1704.400,1628.200,0.0,0.0,850.600,1668.400
0.812,1.015,97.970,0.102,0.0,0.102,0.0,6553.600,3056.800,3856.200,0.0,0.0,809.0,1589.800
1.813,1.511,96.576,0.101,0.0,0.0,0.0,9830.400,3591.0,2935.600,0.0,0.0,874.800,1700.0
1.119,1.221,97.558,0.102,0.0,0.0,0.0,9830.400,2935.600,2710.0,0.0,0.0,818.800,1592.800
1.406,1.807,96.586,0.100,0.0,0.100,0.0,13107.200,1561.400,1485.400,0.0,0.0,815.800,1588.800
1.017,0.814,98.067,0.102,0.0,0.0,0.0,27033.600,1128.400,1266.800,0.0,0.0,743.200,1453.200
1.310,1.512,97.077,0.101,0.0,0.0,0.0,9830.400,1393.600,1339.800,0.0,0.0,812.800,1585.600
1.011,1.618,97.270,0.0,0.0,0.101,0.0,1638.400,1526.400,2388.800,0.0,0.0,801.400,1561.600
1.218,1.117,97.563,0.102,0.0,0.0,0.0,10649.600,2738.800,2511.400,0.0,0.0,861.400,1681.400
1.316,1.417,97.166,0.0,0.0,0.101,0.0,5734.400,3592.200,3592.800,0.0,0.0,806.600,1552.200
0.507,1.418,97.974,0.101,0.0,0.0,0.0,9830.400,1131.200,1146.0,0.0,0.0,804.200,1585.200
0.814,1.322,97.762,0.102,0.0,0.0,0.0,8192.0,1393.200,1405.400,0.0,0.0,823.200,1605.0
0.816,0.918,98.061,0.102,0.0,0.102,0.0,29491.200,1923.400,1815.400,0.0,0.0,864.600,1700.0
1.110,1.514,97.175,0.101,0.0,0.101,0.0,5734.400,1486.200,2334.800,0.0,0.0,784.600,1531.600
0.711,1.523,97.766,0.0,0.0,0.0,0.0,9830.400,2195.400,1782.800,0.0,0.0,857.800,1692.200
1.222,1.629,97.047,0.102,0.0,0.0,0.0,11468.800,2838.800,2778.200,0.0,0.0,839.800,1609.400
0.919,0.613,98.366,0.0,0.0,0.102,0.0,0.0,1557.0,1538.200,0.0,0.0,802.200,1571.800
0.811,1.317,97.670,0.101,0.0,0.101,0.0,5734.400,1554.600,1549.0,0.0,0.0,787.400,1542.800
1.012,1.316,97.571,0.101,0.0,0.0,0.0,12288.0,1612.400,1552.800,0.0,0.0,800.0,1575.200
1.925,1.418,96.555,0.0,0.0,0.101,0.0,20480.0,2842.0,3562.600,0.0,0.0,869.400,1692.200
0.914,1.320,97.665,0.102,0.0,0.0,0.0,9830.400,1855.800,1478.400,0.0,0.0,820.600,1629.600
0.811,1.418,97.670,0.101,0.0,0.0,0.0,7372.800,2353.600,2210.800,0.0,0.0,774.200,1510.600
1.313,1.717,96.768,0.101,0.0,0.101,0.0,9830.400,1662.600,1676.400,0.0,0.0,820.400,1612.800
1.122,0.918,97.959,0.0,0.0,0.0,0.0,1638.400,2815.800,2745.200,0.0,0.0,849.800,1668.400
1.011,1.416,97.472,0.101,0.0,0.0,0.0,13926.400,1193.800,1192.200,0.0,0.0,780.0,1537.0
1.210,1.512,97.077,0.101,0.0,0.101,0.0,6553.600,2078.600,2874.800,0.0,0.0,824.200,1598.600
1.011,1.820,97.068,0.0,0.0,0.101,0.0,26214.400,2590.200,2116.0,0.0,0.0,867.800,1714.0
1.013,1.418,97.366,0.203,0.0,0.0,0.0,12288.0,2981.200,2974.200,0.0,0.0,823.0,1610.400
1.218,1.117,97.665,0.0,0.0,0.0,0.0,9830.400,1921.0,1483.800,0.0,0.0,823.800,1612.800
0.711,1.320,97.766,0.102,0.0,0.102,0.0,5734.400,1394.200,1407.800,0.0,0.0,745.800,1458.800
1.109,1.512,97.278,0.101,0.0,0.0,0.0,12288.0,1654.200,1606.400,0.0,0.0,823.800,1613.0
1.021,1.124,97.855,0.0,0.0,0.0,0.0,6553.600,1714.800,2502.200,0.0,0.0,860.0,1682.0
0.813,1.220,97.764,0.102,0.0,0.102,0.0,9830.400,2978.800,2715.200,0.0,0.0,851.0,1669.0
1.518,0.911,97.368,0.101,0.0,0.101,0.0,21299.200,3353.0,3314.400,0.0,0.0,797.600,1540.0
1.521,1.420,97.059,0.0,0.0,0.0,0.0,9830.400,1885.800,1633.200,0.0,0.0,832.800,1632.600
0.811,1.621,97.568,0.0,0.0,0.0,0.0,1638.400,1511.800,1521.0,0.0,0.0,818.400,1574.400
0.913,1.116,97.769,0.101,0.0,0.101,0.0,12288.0,1775.200,1657.800,0.0,0.0,807.200,1586.400
0.711,1.016,98.171,0.102,0.0,0.0,0.0,6553.600,38517.600,38539.200,0.0,0.0,807.800,1594.600
0.511,1.125,98.364,0.0,0.0,0.0,0.0,9830.400,3164.200,2679.800,0.0,0.0,849.400,1669.400
1.019,1.325,97.554,0.102,0.0,0.0,0.0,5734.400,3181.600,3131.800,0.0,0.0,841.800,1636.0
1.424,1.017,97.457,0.102,0.0,0.0,0.0,22118.400,1339.200,1193.800,0.0,0.0,822.0,1623.0
1.106,1.910,96.985,0.0,0.0,0.0,0.0,10649.600,1486.600,1545.0,0.0,0.0,740.0,1442.200
0.911,1.316,97.571,0.101,0.0,0.101,0.0,12288.0,1471.600,1418.600,0.0,0.0,813.800,1602.600
1.636,0.920,97.239,0.102,0.0,0.102,0.0,6553.600,1162.400,2032.400,0.0,0.0,805.200,1577.0
0.915,1.220,97.764,0.102,0.0,0.0,0.0,9830.400,2035.800,1844.200,0.0,0.0,790.800,1569.0
0.714,0.917,98.267,0.102,0.0,0.0,0.0,5734.400,2645.800,2563.0,0.0,0.0,743.0,1462.400
0.708,1.416,97.877,0.0,0.0,0.0,0.0,9830.400,1199.0,1196.200,0.0,0.0,804.200,1572.600
1.816,1.615,96.367,0.101,0.0,0.101,0.0,22118.400,2307.200,2303.200,0.0,0.0,816.800,1589.600
1.010,1.515,97.273,0.101,0.0,0.101,0.0,13107.200,1495.600,1532.0,0.0,0.0,801.0,1572.800
1.309,1.611,97.080,0.0,0.0,0.0,0.0,5734.400,1480.600,2328.0,0.0,0.0,795.0,1541.400
1.009,1.917,96.973,0.101,0.0,0.0,0.0,9830.400,3169.800,2750.600,0.0,0.0,851.800,1658.600
0.918,1.429,97.551,0.102,0.0,0.0,0.0,9830.400,16375.800,15977.800,0.0,0.0,894.400,1727.200
0.913,1.217,97.769,0.101,0.0,0.0,0.0,9830.400,1239.600,1331.0,0.0,0.0,777.600,1532.800
1.321,1.118,97.459,0.0,0.0,0.102,0.0,1638.400,2603.800,2553.400,0.0,0.0,791.800,1547.800
0.811,1.420,97.667,0.101,0.0,0.0,0.0,28672.0,1711.400,1563.400,0.0,0.0,855.400,1666.0
1.014,1.217,97.667,0.101,0.0,0.0,0.0,11468.800,2630.400,3410.0,0.0,0.0,810.400,1615.800
0.913,1.318,97.667,0.101,0.0,0.0,0.0,9830.400,2492.0,2495.800,0.0,0.0,769.800,1509.800
1.014,1.420,97.363,0.101,0.0,0.101,0.0,7372.800,3133.200,2724.0,0.0,0.0,789.800,1542.600
0.811,1.520,97.568,0.101,0.0,0.0,0.0,9830.400,2300.800,1822.0,0.0,0.0,850.400,1679.400
1.526,1.322,97.152,0.0,0.0,0.0,0.0,5734.400,1438.600,1439.600,0.0,0.0,831.0,1616.0
1.218,1.015,97.665,0.102,0.0,0.0,0.0,13926.400,1534.800,1497.600,0.0,0.0,794.800,1567.600
0.909,1.414,97.576,0.101,0.0,0.0,0.0,22937.600,2483.0,3356.800,0.0,0.0,743.800,1444.200
0.715,1.021,98.161,0.0,0.0,0.102,0.0,9830.400,3189.800,2699.200,0.0,0.0,837.400,1645.0
1.220,1.118,97.561,0.102,0.0,0.0,0.0,9830.400,3380.0,2980.800,0.0,0.0,873.200,1726.400
0.911,1.012,97.874,0.101,0.0,0.101,0.0,9830.400,1350.600,1203.200,0.0,0.0,764.600,1514.400
1.424,0.916,97.660,0.0,0.0,0.0,0.0,1638.400,1389.800,1403.400,0.0,0.0,766.400,1496.800
0.613,0.818,98.466,0.102,0.0,0.0,0.0,12288.0,1594.200,1578.600,0.0,0.0,791.400,1564.800
1.829,1.423,96.443,0.102,0.0,0.203,0.0,6553.600,2142.800,2908.800,0.0,0.0,876.600,1720.600
1.218,1.117,97.665,0.0,0.0,0.0,0.0,22937.600,1938.0,1534.400,0.0,0.0,826.400,1605.400
0.915,1.016,97.866,0.102,0.0,0.102,0.0,10649.600,2381.0,2442.0,0.0,0.0,756.600,1462.200
0.814,1.119,97.965,0.102,0.0,0.0,0.0,9830.400,1616.600,1574.800,0.0,0.0,812.600,1608.400
1.418,1.418,97.163,0.0,0.0,0.0,0.0,4096.0,1982.600,2021.800,0.0,0.0,828.800,1625.800
1.217,1.420,97.262,0.101,0.0,0.0,0.0,12288.0,1590.800,1512.200,0.0,0.0,846.200,1641.600
0.811,1.116,97.870,0.101,0.0,0.101,0.0,6553.600,2764.600,3533.600,0.0,0.0,815.600,1593.400
1.110,1.615,97.175,0.101,0.0,0.0,0.0,9830.400,3003.0,2585.800,0.0,0.0,847.400,1652.400
1.218,1.421,97.360,0.0,0.0,0.0,0.0,22118.400,2542.600,2510.800,0.0,0.0,817.800,1587.600
0.708,1.820,97.270,0.101,0.0,0.101,0.0,13926.400,1667.400,1607.800,0.0,0.0,861.800,1691.0
1.011,1.314,97.674,0.0,0.0,0.0,0.0,1638.400,1156.800,1183.600,0.0,0.0,732.800,1427.800
1.126,0.614,98.158,0.0,0.0,0.102,0.0,12288.0,1350.400,1344.200,0.0,0.0,773.0,1527.800
1.314,1.719,96.866,0.101,0.0,0.0,0.0,6553.600,1778.800,2595.200,0.0,0.0,827.200,1619.200
1.021,0.715,98.161,0.102,0.0,0.0,0.0,9830.400,1952.800,1548.0,0.0,0.0,821.400,1625.400
1.316,1.215,97.470,0.0,0.0,0.0,0.0,7372.800,3604.600,3314.0,0.0,0.0,777.800,1520.600
0.911,1.113,97.874,0.101,0.0,0.0,0.0,24576.0,1259.600,1325.800,0.0,0.0,791.600,1558.800
0.713,1.222,97.862,0.102,0.0,0.102,0.0,10649.600,1213.800,1240.800,0.0,0.0,777.400,1529.0
0.808,1.717,97.374,0.101,0.0,0.0,0.0,13926.400,1618.800,1639.0,0.0,0.0,785.800,1547.400
1.327,0.714,97.857,0.102,0.0,0.0,0.0,5734.400,1455.200,2330.0,0.0,0.0,759.200,1494.400
0.811,1.521,97.566,0.0,0.0,0.101,0.0,9830.400,3088.0,2702.600,0.0,0.0,836.400,1650.0
1.212,1.616,97.071,0.101,0.0,0.0,0.0,11468.800,2130.0,2050.400,0.0,0.0,776.600,1519.400
0.917,0.917,98.063,0.0,0.0,0.102,0.0,0.0,1844.600,1546.200,0.0,0.0,851.0,1677.400
0.809,1.416,97.573,0.101,0.0,0.101,0.0,9830.400,1289.600,1346.400,0.0,0.0,742.800,1454.600
0.714,0.918,98.367,0.0,0.0,0.0,0.0,24576.0,1596.600,1499.0,0.0,0.0,849.800,1681.0
2.227,1.518,95.951,0.101,0.0,0.202,0.0,6553.600,1694.200,2519.0,0.0,0.0,848.0,1656.600
0.812,1.523,97.563,0.102,0.0,0.0,0.0,9830.400,2385.800,2333.800,0.0,0.0,879.200,1732.600
0.815,1.019,98.063,0.0,0.0,0.102,0.0,5734.400,2808.800,2802.0,0.0,0.0,783.200,1539.800
1.114,1.216,97.568,0.101,0.0,0.0,0.0,9830.400,1616.800,1515.200,0.0,0.0,815.800,1614.400
0.910,0.809,98.079,0.101,0.0,0.101,0.0,5734.400,1366.800,1516.600,0.0,0.0,811.600,1589.0
0.911,0.810,98.178,0.101,0.0,0.0,0.0,22118.400,1897.0,1790.0,0.0,0.0,870.400,1721.800
0.810,1.417,97.773,0.0,0.0,0.0,0.0,14745.600,38431.800,38453.400,0.0,0.0,815.800,1600.800
1.120,0.815,97.862,0.102,0.0,0.102,0.0,9830.400,3144.600,2697.200,0.0,0.0,849.400,1669.600
1.216,1.317,97.264,0.101,0.0,0.101,0.0,9830.400,3421.0,3150.400,0.0,0.0,802.200,1578.400
0.812,1.117,97.970,0.102,0.0,0.0,0.0,9830.400,1733.400,1702.600,0.0,0.0,856.200,1688.600
1.116,0.913,97.972,0.0,0.0,0.0,0.0,1638.400,2446.400,2486.800,0.0,0.0,776.400,1507.600
0.512,0.819,98.567,0.0,0.0,0.102,0.0,15564.800,1388.600,1326.800,0.0,0.0,812.800,1605.400
1.016,1.321,97.561,0.102,0.0,0.0,0.0,13107.200,1591.800,2430.800,0.0,0.0,819.800,1598.600
1.815,1.714,96.270,0.101,0.0,0.101,0.0,22937.600,1731.200,1715.600,0.0,0.0,844.200,1647.800
1.218,0.914,97.766,0.102,0.0,0.0,0.0,5734.400,2699.800,2563.600,0.0,0.0,799.0,1554.600
0.614,0.716,98.567,0.102,0.0,0.0,0.0,9830.400,1655.200,1536.400,0.0,0.0,791.0,1567.800
1.118,1.524,97.358,0.0,0.0,0.0,0.0,5734.400,2437.600,2462.0,0.0,0.0,832.400,1596.600
1.015,1.117,97.766,0.102,0.0,0.0,0.0,13926.400,1777.200,1743.800,0.0,0.0,810.400,1599.0
0.811,1.114,97.872,0.101,0.0,0.101,0.0,11468.800,1828.400,2645.800,0.0,0.0,809.400,1582.600
1.321,1.118,97.561,0.0,0.0,0.0,0.0,15564.800,2811.200,2653.800,0.0,0.0,826.200,1623.200
0.821,0.719,98.255,0.103,0.0,0.103,0.0,18841.600,16844.400,16509.0,0.0,0.0,843.0,1656.0
0.916,0.916,98.067,0.102,0.0,0.0,0.0,9830.400,1289.800,1119.600,0.0,0.0,770.600,1523.400
1.118,0.915,97.967,0.0,0.0,0.0,0.0,1638.400,1679.400,1702.800,0.0,0.0,770.400,1508.600
0.915,1.016,98.069,0.0,0.0,0.0,0.0,12288.0,1262.600,1200.0,0.0,0.0,759.400,1503.800
2.014,2.115,95.670,0.101,0.0,0.101,0.0,6553.600,1658.600,2552.400,0.0,0.0,804.0,1558.600
1.210,1.714,97.077,0.0,0.0,0.0,0.0,12288.0,1872.800,1462.200,0.0,0.0,853.0,1676.200
1.421,1.218,97.157,0.203,0.0,0.0,0.0,13926.400,3275.800,3264.0,0.0,0.0,785.400,1521.400
0.813,1.016,98.069,0.102,0.0,0.0,0.0,14745.600,1638.200,1367.400,0.0,0.0,818.600,1612.400
1.517,1.314,97.068,0.0,0.0,0.101,0.0,5734.400,2327.400,2421.0,0.0,0.0,803.600,1555.600
0.815,1.120,98.065,0.0,0.0,0.0,0.0,15564.800,1592.400,1505.200,0.0,0.0,838.0,1652.800
1.018,1.018,97.862,0.102,0.0,0.0,0.0,12288.0,3097.200,3885.600,0.0,0.0,829.0,1640.600
0.914,1.117,97.868,0.0,0.0,0.102,0.0,0.0,2356.800,1896.600,0.0,0.0,850.600,1679.600
1.029,0.823,98.045,0.103,0.0,0.0,0.0,8192.0,3614.0,3434.800,0.0,0.0,805.0,1575.800
0.815,1.121,98.063,0.0,0.0,0.0,0.0,15564.800,1837.400,1794.0,0.0,0.0,877.200,1727.0
1.309,1.611,96.878,0.101,0.0,0.101,0.0,18022.400,1560.600,1586.200,0.0,0.0,808.600,1573.800
0.911,1.518,97.470,0.101,0.0,0.0,0.0,13926.400,1876.200,1788.0,0.0,0.0,874.600,1723.200
0.810,1.923,97.166,0.101,0.0,0.0,0.0,5734.400,1846.0,2626.400,0.0,0.0,856.400,1670.200
0.409,0.919,98.570,0.102,0.0,0.0,0.0,11468.800,1943.800,1553.400,0.0,0.0,817.200,1622.600
1.429,0.918,97.551,0.102,0.0,0.0,0.0,10649.600,3178.200,2759.400,0.0,0.0,842.800,1651.0
0.815,0.815,98.267,0.0,0.0,0.102,0.0,2457.600,2369.200,2126.600,0.0,0.0,813.800,1627.800
1.019,1.223,97.757,0.0,0.0,0.0,0.0,9830.400,2731.800,2695.600,0.0,0.0,855.0,1657.400
0.914,1.320,97.563,0.102,0.0,0.102,0.0,22118.400,1784.800,1705.800,0.0,0.0,869.200,1714.200
1.517,1.112,97.270,0.101,0.0,0.0,0.0,6553.600,1275.0,2160.600,0.0,0.0,761.800,1481.200
