"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","docker-swarm-worker-2",,,,"User:","ubuntu"
"Cmdline:","dstat -N ens3 --output 2-cassandra-swarm-3-ContainerIPs_NET-ens3-docker-swarm-worker-2.csv --noheaders --noupdate 5",,,,"Date:","19 Sep 2017 10:59:54 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/ens3",,"paging",,"system",
17.647,10.374,66.203,0.107,0.0,5.668,9830.400,13926.400,1931309.0,183635.200,0.0,0.0,5993.400,15347.800
22.316,11.053,57.053,2.842,0.0,6.737,0.0,6640435.200,1934714.0,192357.800,0.0,0.0,7017.800,15486.800
22.505,11.040,59.660,0.531,0.0,6.263,0.0,2496102.400,2135651.400,190368.0,0.0,0.0,5382.0,14531.0
18.585,11.827,61.352,1.690,0.0,6.547,0.0,4381900.800,2106340.600,191546.0,0.0,0.0,5938.600,15071.800
47.756,13.462,28.526,4.167,0.0,6.090,3594649.600,13234995.200,2080535.200,174669.600,0.0,0.0,5325.800,15454.600
50.434,11.280,31.236,0.651,0.0,6.399,7070515.200,6990233.600,1975596.600,153836.0,0.0,0.0,6338.800,13860.800
40.757,10.595,42.919,0.324,0.0,5.405,6481510.400,15564.800,1887378.0,148445.800,0.0,0.0,5484.800,14007.800
32.304,12.789,43.109,6.836,0.0,4.961,1957068.800,51082035.200,1708939.800,153046.200,0.0,0.0,5562.0,14020.800
21.987,11.839,58.985,0.846,0.0,6.342,557875.200,2718924.800,2039992.200,186156.0,0.0,0.0,5474.800,13751.600
48.734,9.705,37.025,0.105,0.0,4.430,1381171.200,4184473.600,2049947.0,188561.200,0.0,0.0,6105.0,16033.600
42.482,12.198,35.542,4.101,0.0,5.678,2066841.600,13975552.0,1994678.200,169736.200,0.0,0.0,5540.0,14798.600
19.851,11.099,62.113,0.747,0.0,6.190,2108620.800,6832947.200,2040102.200,192678.800,0.0,0.0,5721.0,14756.600
17.747,10.521,64.400,0.106,0.0,7.226,576716.800,14745.600,2224754.400,213151.0,0.0,0.0,6339.200,16202.400
18.730,11.323,62.963,1.058,0.0,5.926,0.0,7069696.0,1951692.600,183782.200,0.0,0.0,5849.800,15201.200
43.418,10.722,39.915,0.955,0.0,4.989,0.0,2614886.400,2161365.800,179449.600,0.0,0.0,5445.0,14650.600
45.158,14.255,28.945,5.658,0.0,5.985,4793958.400,26109542.400,2216439.400,175918.800,0.0,0.0,7765.600,17414.400
46.280,11.816,35.120,0.438,0.0,6.346,12026675.200,27852.800,2032262.400,143392.0,0.0,0.0,5259.200,13467.200
48.571,13.516,30.110,0.989,0.0,6.813,10925670.400,7363788.800,2014802.800,148924.0,0.0,0.0,5280.600,13271.0
41.603,10.977,39.956,0.659,0.0,6.806,11633459.200,2667315.200,2140406.800,148148.600,0.0,0.0,4926.0,12842.0
44.495,12.826,34.847,0.795,0.0,7.037,12638617.600,25491046.400,2045838.0,156382.400,0.0,0.0,6208.400,14575.800
53.934,15.507,19.270,4.447,0.0,6.842,7059865.600,49420697.600,2181191.600,159015.600,0.0,0.0,4756.800,13047.800
41.667,13.816,35.417,2.851,0.0,6.250,8190361.600,18068275.200,2097979.800,160946.0,0.0,0.0,6195.0,15013.400
41.603,13.001,38.353,0.217,0.0,6.826,8001126.400,13926.400,2065799.200,169166.600,0.0,0.0,6284.800,15872.0
45.092,12.406,35.491,0.431,0.0,6.580,7876608.0,5732761.600,2027707.200,147101.0,0.0,0.0,5946.200,13933.600
40.992,12.298,38.727,0.647,0.0,7.335,8072396.800,4284416.0,2183105.0,166026.0,0.0,0.0,5879.600,14867.800
41.387,12.026,40.087,0.325,0.0,6.176,7951974.400,17203.200,2043115.800,164348.400,0.0,0.0,5909.200,15294.200
50.832,12.875,29.412,0.888,0.0,5.993,5115904.0,28069888.0,2067483.400,151858.800,0.0,0.0,6964.0,14813.400
47.603,13.242,31.164,1.712,0.0,6.279,5132288.0,49922867.200,2032754.600,145847.400,0.0,0.0,6009.600,14446.0
37.823,11.638,44.289,0.108,0.0,6.142,8293580.800,850329.600,1981453.600,154612.0,0.0,0.0,5757.600,14173.800
44.325,11.563,37.580,0.642,0.0,5.889,8337817.600,2897510.400,1871349.800,154264.200,0.0,0.0,5395.200,14208.0
38.668,12.997,40.279,1.933,0.0,6.122,8557363.200,6806732.800,2062547.800,152859.400,0.0,0.0,6233.600,14124.600
40.957,10.532,43.085,0.0,0.0,5.426,9515008.0,13107.200,1918512.0,147291.0,0.0,0.0,5434.0,13694.800
56.452,12.473,22.043,2.151,0.0,6.882,8259993.600,7115571.200,2128596.0,160303.800,0.0,0.0,7064.400,15709.0
57.484,11.931,23.210,0.325,0.0,7.050,7422771.200,23686348.800,2041369.200,150468.600,0.0,0.0,5224.400,13246.600
44.678,14.191,31.707,2.328,0.0,7.095,13225984.0,47867494.400,2148113.600,171115.400,0.0,0.0,6440.0,16421.400
48.205,11.534,33.188,0.871,0.0,6.202,16715776.0,2724659.200,1982585.400,139721.0,0.0,0.0,5692.200,13994.800
41.932,14.050,34.907,2.086,0.0,7.025,17101619.200,7664435.200,2221245.0,167263.800,0.0,0.0,6081.400,14588.600
39.825,11.707,41.466,0.109,0.0,6.893,16692838.400,14745.600,2024621.400,151232.200,0.0,0.0,5289.600,13689.800
49.675,13.636,26.948,3.139,0.0,6.602,13514342.400,7376076.800,2009055.600,145388.600,0.0,0.0,6381.800,13661.200
44.309,12.265,35.580,0.884,0.0,6.961,9396224.0,23710105.600,2049425.200,147151.200,0.0,0.0,5522.800,13612.600
43.991,21.655,20.748,7.029,0.0,6.576,16178380.800,48639180.800,2220913.800,170405.600,0.0,0.0,6030.0,15752.600
47.740,13.782,30.650,1.654,0.0,6.174,14997913.600,2887680.0,2054340.0,157812.200,0.0,0.0,6363.200,15590.600
44.889,13.778,33.222,1.0,0.0,7.111,13552025.600,7109017.600,2200674.0,172693.800,0.0,0.0,6964.400,16732.0
41.383,10.648,41.712,0.439,0.0,5.818,13073612.800,14745.600,2018664.400,147474.400,0.0,0.0,5638.600,13644.0
48.578,12.144,32.057,0.766,0.0,6.455,11939020.800,6895206.400,2014664.600,140876.0,0.0,0.0,6461.600,13552.800
42.481,12.294,37.102,1.537,0.0,6.586,11460608.0,2972876.800,2078506.0,167143.800,0.0,0.0,5823.400,13949.0
45.311,12.316,33.220,2.260,0.0,6.893,11960320.0,17819238.400,2203538.400,165333.400,0.0,0.0,7136.400,15930.800
48.739,14.679,25.803,3.326,0.0,7.454,13442252.800,49183129.600,2074608.0,138125.600,0.0,0.0,5612.800,14089.200
40.505,11.855,39.297,1.207,0.0,7.135,15355084.800,6356992.0,2180966.200,169202.800,0.0,0.0,6915.800,15420.200
42.366,11.183,40.0,0.108,0.0,6.344,9752576.0,20480.0,2056725.200,153788.0,0.0,0.0,5567.800,13867.600
47.013,12.832,33.186,0.553,0.0,6.416,10104012.800,6951731.200,2068660.0,152237.600,0.0,0.0,6440.600,14132.600
43.478,12.486,32.553,4.571,0.0,6.912,13044121.600,22391193.600,2064045.600,165479.800,0.0,0.0,5967.600,15045.200
36.685,12.597,39.779,4.530,0.0,6.409,16651878.400,20214579.200,2055218.0,158516.0,0.0,0.0,6431.600,14731.400
41.960,13.546,35.573,1.432,0.0,7.489,16717414.400,2648473.600,2060575.800,159010.400,0.0,0.0,6439.200,15716.400
44.794,11.497,32.755,4.013,0.0,6.941,13828096.0,7761920.0,1954720.600,145893.800,0.0,0.0,6153.200,13665.200
41.311,11.257,38.579,2.842,0.0,6.011,10483302.400,2652569.600,2038754.0,143374.0,0.0,0.0,5708.800,13686.200
38.871,12.269,39.957,3.149,0.0,5.755,16026828.800,15174860.800,2011815.0,157156.800,0.0,0.0,6539.800,14805.200
57.127,11.534,24.592,0.435,0.0,6.311,16717414.400,2863923.200,1883289.800,142617.800,0.0,0.0,5648.0,14204.200
35.428,11.051,46.154,0.867,0.0,6.501,16850124.800,6832947.200,2075170.400,150619.800,0.0,0.0,5665.800,13148.0
41.556,10.667,40.222,1.778,0.0,5.778,9728819.200,23058841.600,1874319.600,142512.800,0.0,0.0,5960.0,14553.800
46.328,10.799,35.313,0.648,0.0,6.911,9817292.800,5402624.0,1941454.400,140618.600,0.0,0.0,5558.400,13508.400
34.710,12.835,44.308,3.125,0.0,5.022,12445286.400,20747059.200,1727475.200,142664.600,0.0,0.0,6514.400,15140.0
39.568,11.351,42.703,0.865,0.0,5.514,16797696.0,2617344.0,1948876.800,151240.0,0.0,0.0,5293.800,13193.0
43.046,10.155,38.300,2.097,0.0,6.402,16904192.0,6416793.600,1997620.200,151171.200,0.0,0.0,5618.200,12960.200
30.065,10.458,52.941,0.218,0.0,6.318,16727244.800,22937.600,1906055.200,149179.600,0.0,0.0,5320.0,13213.800
46.681,12.721,32.633,1.659,0.0,6.305,11171430.400,25597542.400,1821660.400,132948.800,0.0,0.0,5867.400,13191.200
38.793,11.422,41.272,2.371,0.0,6.142,11289395.200,13480755.200,1950218.200,140772.0,0.0,0.0,5349.0,13008.600
36.604,11.797,45.094,0.221,0.0,6.284,14595686.400,4707942.400,1894337.0,155022.0,0.0,0.0,6655.0,14286.800
41.814,11.283,39.159,0.774,0.0,6.969,14619443.200,2837708.800,2052366.200,169353.200,0.0,0.0,6128.800,15744.800
37.168,11.062,45.243,0.774,0.0,5.752,13357056.0,6732185.600,1916813.0,149143.800,0.0,0.0,6164.800,14135.800
40.808,10.414,42.721,0.106,0.0,5.951,7702118.400,27033.600,1865549.400,142978.800,0.0,0.0,5771.0,14222.600
47.784,11.459,33.730,1.189,0.0,5.838,7880704.0,6660915.200,1977958.600,151202.200,0.0,0.0,6370.0,14505.0
38.624,10.988,40.622,3.996,0.0,5.771,11328716.800,39507558.400,1836108.400,133984.600,0.0,0.0,5237.200,12881.200
38.048,8.443,47.149,0.658,0.0,5.702,15479603.200,6408601.600,1945640.200,142242.600,0.0,0.0,5456.800,13118.600
41.648,11.978,40.110,0.659,0.0,5.604,16585523.200,2861465.600,1963683.400,150895.200,0.0,0.0,6056.200,15026.400
32.618,9.979,49.356,1.824,0.0,6.223,16676454.400,4079616.0,1953523.600,154837.200,0.0,0.0,6089.0,14084.0
46.753,13.095,32.359,2.597,0.0,5.195,11350835.200,3032678.400,1993955.600,140107.0,0.0,0.0,5387.800,13385.800
40.721,11.900,39.301,3.275,0.0,4.803,8993996.800,18105958.400,1862504.400,144535.800,0.0,0.0,6536.0,14636.800
38.427,11.185,41.971,2.215,0.0,6.202,14390067.200,20091699.200,1941645.600,159943.800,0.0,0.0,6160.0,15065.400
40.773,10.944,40.236,1.395,0.0,6.652,14784921.600,7394099.200,1994873.400,146924.200,0.0,0.0,5243.0,13284.800
35.049,9.529,46.550,3.724,0.0,5.148,14512128.0,3684761.600,1907302.400,150477.0,0.0,0.0,5227.400,12882.200
39.192,11.681,42.576,1.201,0.0,5.349,14644838.400,3205529.600,1976718.200,159594.800,0.0,0.0,6476.600,15057.800
54.189,10.446,28.183,1.197,0.0,5.985,10974822.400,2815590.400,1874998.600,136687.600,0.0,0.0,5466.600,13877.800
45.838,10.270,37.730,0.649,0.0,5.514,9014476.800,4784947.200,1938663.400,141264.400,0.0,0.0,5981.200,13168.0
36.681,11.463,42.249,5.022,0.0,4.585,15090483.200,33864089.600,1167074.600,111570.200,0.0,0.0,5314.400,12573.600
20.270,2.911,75.364,0.832,0.0,0.624,14567014.400,1831731.200,1433.200,1543.800,0.0,0.0,1058.400,1609.400
23.289,2.043,73.238,0.817,0.0,0.613,14635008.0,673382.400,3334.800,2698.0,0.0,0.0,1118.0,1669.200
50.511,25.539,12.486,0.227,0.0,11.237,16275865.600,901120.0,2299624.800,2254228.0,0.0,0.0,7561.800,24273.200
61.011,22.472,6.067,0.225,0.0,10.225,16240640.0,2908979.200,2289134.600,2231993.200,0.0,0.0,6950.200,23147.200
55.343,27.897,5.399,0.450,0.0,10.911,11677696.0,7572684.800,2416600.800,2375092.600,0.0,0.0,8938.0,25667.600
62.626,23.232,1.347,1.347,0.0,11.448,8083865.600,20432486.400,2255781.400,2205476.400,0.0,0.0,7188.600,22636.400
63.193,24.723,1.220,0.443,0.0,10.421,7112294.400,7702118.400,2398825.400,2337492.600,0.0,0.0,7403.200,24247.200
58.380,27.747,1.221,0.222,0.0,12.431,6107136.0,2850816.0,2503547.400,2485833.400,0.0,0.0,9482.600,28543.0
59.844,26.363,1.446,0.0,0.0,12.347,6595379.200,6180044.800,2506357.800,2434891.400,0.0,0.0,9306.0,27043.800
55.006,31.046,2.137,0.900,0.0,10.911,4087808.0,22019276.800,2481007.200,2452902.0,0.0,0.0,9431.600,28496.600
50.110,38.877,0.881,0.220,0.0,9.912,3253043.200,4785766.400,2435652.800,2418872.0,0.0,0.0,8874.0,26436.800
56.250,25.112,7.366,0.558,0.0,10.714,6268518.400,10500505.600,2334249.600,2294450.0,0.0,0.0,8037.800,24272.800
58.287,27.586,2.781,1.001,0.0,10.345,4828364.800,7960166.400,2483903.400,2460057.800,0.0,0.0,8928.200,26601.600
63.466,24.945,0.993,0.0,0.0,10.596,3952640.0,24576.0,2406834.800,2363867.0,0.0,0.0,8058.800,26044.800
60.908,26.467,0.664,0.332,0.0,11.628,3488972.800,7488307.200,2418540.200,2343240.400,0.0,0.0,8677.400,25276.800
60.256,25.408,2.448,1.049,0.0,10.839,4816896.0,39419084.800,2246305.0,2175870.0,0.0,0.0,7310.600,23589.200
54.348,22.426,11.670,1.602,0.0,9.954,9882828.800,30796185.600,2141199.600,2097844.0,0.0,0.0,6033.400,20137.0
54.860,25.698,6.704,0.335,0.0,12.402,9161932.800,14745.600,2440096.800,2403005.400,0.0,0.0,7751.0,24207.400
58.778,26.889,1.444,0.333,0.0,12.556,5797478.400,7418675.200,2430202.0,2395637.400,0.0,0.0,9240.600,26651.800
64.302,25.277,0.665,0.0,0.0,9.756,5885132.800,21299.200,2344886.200,2314400.200,0.0,0.0,7525.600,23710.0
54.904,26.832,5.637,0.902,0.0,11.725,6777241.600,18921881.600,2500762.0,2421979.200,0.0,0.0,7578.800,24074.600
42.242,30.125,12.797,4.530,0.0,10.306,2603417.600,34294169.600,2621413.200,2627627.0,0.0,0.0,8944.800,28196.800
36.004,23.052,28.979,1.537,0.0,10.428,2332262.400,7709491.200,2475649.600,2476375.200,0.0,0.0,9386.400,26268.200
37.108,24.215,27.242,0.448,0.0,10.987,2023424.0,3040051.200,2546911.400,2549321.200,0.0,0.0,8842.200,25778.400
61.087,25.109,2.609,0.0,0.0,11.196,785612.800,4788224.0,2505288.400,2479439.200,0.0,0.0,8662.400,26505.800
54.857,27.042,4.084,2.980,0.0,11.038,1934950.400,14367948.800,2511133.0,2477712.200,0.0,0.0,7406.0,25028.800
56.160,27.081,5.993,0.333,0.0,10.433,2370764.800,4733337.600,2303342.800,2307392.400,0.0,0.0,9413.400,26219.0
56.298,27.273,5.038,0.110,0.0,11.281,2016870.400,3180134.400,2494051.200,2456716.400,0.0,0.0,8176.600,25870.200
60.419,23.484,5.843,0.441,0.0,9.813,2219212.800,7496499.200,2318761.200,2250795.800,0.0,0.0,6900.600,23144.200
56.427,23.747,7.407,1.416,0.0,11.002,2390425.600,2750054.400,2322933.200,2296322.400,0.0,0.0,7281.800,24110.0
63.404,24.249,1.224,0.0,0.0,11.123,1054310.400,23163699.200,2334642.400,2230187.400,0.0,0.0,7198.600,23455.800
54.638,27.941,5.317,1.357,0.0,10.747,258867.200,44786483.200,2428517.800,2359126.800,0.0,0.0,8261.600,25541.400
39.758,25.110,21.916,1.542,0.0,11.674,0.0,2922086.400,2667079.400,2672401.0,0.0,0.0,10145.400,29171.0
40.929,27.544,18.363,0.774,0.0,12.389,0.0,7624294.400,2781999.400,2797203.800,0.0,0.0,10971.200,30622.200
37.805,24.501,25.942,0.443,0.0,11.308,0.0,222003.200,2702999.400,2727999.800,0.0,0.0,9821.600,28220.400
58.086,25.523,5.501,0.330,0.0,10.561,0.0,7806156.800,2473255.0,2483705.400,0.0,0.0,8758.800,26065.600
43.094,26.188,17.127,2.431,0.0,11.160,486604.800,14491648.0,2639671.0,2640311.0,0.0,0.0,9882.0,29376.600
38.436,25.028,23.464,2.235,0.0,10.838,569344.0,7589888.0,2737557.600,2759508.0,0.0,0.0,10017.800,28672.600
37.555,25.764,25.546,0.218,0.0,10.917,432537.600,2223308.800,2682538.200,2709223.200,0.0,0.0,9863.800,28773.0
34.602,22.844,30.347,1.120,0.0,11.086,2515763.200,8079769.600,2614066.600,2597493.800,0.0,0.0,8589.0,26183.200
58.142,26.230,5.137,0.109,0.0,10.383,2409267.200,17203.200,2546423.0,2514395.400,0.0,0.0,8495.800,27303.800
44.939,26.363,14.683,2.113,0.0,11.902,1126400.0,18662195.200,2631167.400,2605401.0,0.0,0.0,10489.400,30069.400
41.524,25.370,21.615,0.569,0.0,10.922,0.0,2671411.200,2675012.800,2700666.200,0.0,0.0,10193.0,29347.800
39.576,27.648,21.070,1.672,0.0,10.033,22118.400,8133836.800,2734936.200,2747381.600,0.0,0.0,10015.600,29305.400
56.863,26.362,5.882,0.0,0.0,10.893,315392.0,40960.0,2442524.800,2446821.0,0.0,0.0,9113.600,27942.400
63.834,24.619,1.089,0.0,0.0,10.458,321126.400,7797964.800,2469975.800,2429924.400,0.0,0.0,9458.600,27547.200
49.776,27.629,8.501,2.125,0.0,11.969,656179.200,22427238.400,2602590.800,2608515.400,0.0,0.0,9747.600,29311.400
40.402,25.670,21.652,0.893,0.0,11.384,2279833.600,4997120.0,2754166.0,2753504.600,0.0,0.0,10702.600,31245.400
35.078,24.165,29.844,0.334,0.0,10.579,2516582.400,2682060.800,2642547.200,2691471.400,0.0,0.0,9372.200,27040.200
56.484,23.956,6.703,1.319,0.0,11.538,2271641.600,7966720.0,2521675.200,2482038.800,0.0,0.0,8491.400,25597.600
48.575,24.890,13.925,2.412,0.0,10.197,819.200,14468710.400,2527597.400,2508597.0,0.0,0.0,8301.400,27379.0
35.333,25.444,24.778,3.667,0.0,10.778,0.0,7727513.600,2727267.200,2754148.400,0.0,0.0,10342.400,29553.200
33.740,27.747,26.193,0.0,0.0,12.320,0.0,20480.0,2757394.800,2818450.800,0.0,0.0,10981.200,31727.0
39.130,28.763,20.513,0.780,0.0,10.814,0.0,8430387.200,2720113.800,2746918.400,0.0,0.0,10523.0,30203.800
50.220,26.322,12.445,0.661,0.0,10.352,0.0,2750873.600,2552614.600,2543664.600,0.0,0.0,9140.200,28106.600
54.144,25.193,7.403,1.989,0.0,11.271,819.200,19058688.0,2363312.200,2359892.0,0.0,0.0,8158.600,25507.600
53.922,31.046,3.595,0.0,0.0,11.438,0.0,25395.200,2570303.200,2568761.800,0.0,0.0,10930.600,32142.400
57.235,25.054,5.940,0.540,0.0,11.231,0.0,7654604.800,2408581.0,2358892.200,0.0,0.0,7917.600,24156.800
58.152,24.348,7.174,0.326,0.0,10.0,0.0,2863104.0,2402667.400,2433512.0,0.0,0.0,7962.800,25716.200
58.243,25.813,7.267,0.217,0.0,8.460,0.0,4894720.0,2433292.0,2405610.0,0.0,0.0,7724.0,25104.400
58.904,27.854,1.484,1.712,0.0,10.046,939622.400,35204300.800,2353436.800,2310575.200,0.0,0.0,7524.800,24980.200
50.610,28.080,5.549,4.661,0.0,11.099,1250099.200,31816089.600,2444051.400,2392201.600,0.0,0.0,7997.200,24839.800
34.101,21.601,33.772,0.0,0.0,10.526,655360.0,32768.0,2540609.800,2574441.800,0.0,0.0,9258.0,27865.400
34.812,23.392,28.271,2.661,0.0,10.865,581632.0,7962624.0,2651928.200,2669562.400,0.0,0.0,8927.400,26302.200
40.985,27.324,19.821,0.448,0.0,11.422,2568192.0,3183411.200,2701764.600,2744563.600,0.0,0.0,10923.800,31820.400
34.816,24.360,28.031,1.669,0.0,11.123,2490368.0,8422195.200,2645544.400,2672321.800,0.0,0.0,9457.0,26974.800
64.853,22.633,1.306,0.0,0.0,11.208,2332262.400,27033.600,2486343.0,2438319.600,0.0,0.0,7728.200,25907.200
56.923,25.385,5.604,2.308,0.0,9.780,2216755.200,19738624.0,2349792.800,2336584.600,0.0,0.0,8350.600,26256.400
38.749,23.381,24.918,1.537,0.0,11.416,2385510.400,2888499.200,2565711.0,2592534.0,0.0,0.0,9775.400,28559.0
37.277,29.353,21.317,0.0,0.0,12.054,1520435.200,3503718.400,2912548.800,2937796.0,0.0,0.0,12160.400,34367.400
36.513,23.026,27.741,1.535,0.0,11.184,0.0,4830822.400,2634258.600,2618485.600,0.0,0.0,8836.0,26716.200
48.295,25.193,13.971,1.870,0.0,10.671,0.0,3161292.800,2625968.800,2598618.400,0.0,0.0,9601.800,29585.600
56.766,27.173,4.070,0.550,0.0,11.441,1598259.200,8025702.400,2382085.400,2372489.200,0.0,0.0,9188.0,25572.600
45.557,27.447,13.723,1.462,0.0,11.811,2648473.600,11943116.800,2815695.0,2830959.600,0.0,0.0,11424.800,34170.200
39.910,25.448,21.973,0.897,0.0,11.771,2464153.600,7723417.600,2794943.800,2797379.200,0.0,0.0,10074.600,28736.200
39.517,25.247,23.052,0.220,0.0,11.965,63897.600,2777907.200,2622110.600,2648788.400,0.0,0.0,9854.200,29694.400
49.834,26.298,11.602,0.884,0.0,11.381,1762099.200,7947878.400,2637591.200,2606812.800,0.0,0.0,9216.800,27949.0
52.830,25.305,8.546,1.998,0.0,11.321,1638400.0,13929676.800,2535659.400,2464539.800,0.0,0.0,7978.600,25945.400
56.769,25.873,6.769,0.0,0.0,10.590,0.0,4783308.800,2586889.200,2565225.200,0.0,0.0,8021.0,26197.200
59.760,26.609,2.508,0.109,0.0,11.014,12288.0,2986803.200,2549462.400,2500150.800,0.0,0.0,8296.800,26695.0
57.189,24.541,8.0,0.108,0.0,10.162,0.0,7842201.600,2504143.0,2441029.600,0.0,0.0,7399.200,23287.0
50.210,15.094,27.568,1.782,0.0,5.346,0.0,1363148.800,1024084.0,1002468.600,0.0,0.0,5829.600,16348.800
27.691,7.524,54.336,10.136,0.0,0.313,1198489.600,59011072.0,1756.800,1603.800,0.0,0.0,1840.400,1988.200
36.743,8.455,50.731,0.626,0.0,3.445,2981068.800,30310.400,684961.200,685889.400,0.0,0.0,3160.600,8866.200
56.455,25.602,6.018,0.0,0.0,11.926,2462515.200,1404928.0,2776884.800,2728035.400,0.0,0.0,7378.800,25894.200
55.347,27.012,5.402,0.110,0.0,12.128,3039232.0,2819686.400,2847718.0,2781681.400,0.0,0.0,8178.800,26703.0
59.406,24.532,5.391,0.440,0.0,10.231,4601446.400,8549171.200,2463827.600,2471257.400,0.0,0.0,6788.0,22439.800
56.208,25.055,6.319,0.665,0.0,11.752,4631756.800,3013017.600,2534452.800,2549008.400,0.0,0.0,7807.0,25565.600
62.207,25.307,1.338,0.0,0.0,11.148,1854668.800,25688473.600,2472251.0,2419516.800,0.0,0.0,8137.0,24908.200
63.911,24.469,0.782,0.335,0.0,10.503,1122304.0,39123353.600,2617134.0,2546409.200,0.0,0.0,6633.600,23521.600
61.790,27.293,0.764,0.0,0.0,10.153,684851.200,8214937.600,2622928.600,2569688.800,0.0,0.0,8272.600,26011.800
63.974,23.908,0.873,0.109,0.0,11.135,739737.600,3876454.400,2777099.0,2739418.800,0.0,0.0,6510.800,24266.400
60.286,24.092,3.960,0.660,0.0,11.001,2195456.0,15868723.200,2537033.400,2511515.200,0.0,0.0,7200.800,23123.0
61.884,25.958,0.876,0.767,0.0,10.515,1926758.400,2994995.200,2612621.0,2591328.200,0.0,0.0,6552.0,23961.0
61.258,26.711,0.662,0.221,0.0,11.148,1513881.600,8083046.400,2721844.200,2645786.400,0.0,0.0,8212.400,26355.600
56.327,25.644,4.591,2.688,0.0,10.750,3099033.600,37537382.400,2646899.800,2582372.200,0.0,0.0,7303.600,24583.400
56.396,26.140,5.006,0.111,0.0,12.347,4999577.600,5975244.800,2598345.800,2537563.800,0.0,0.0,7863.400,25379.200
57.238,25.304,5.967,0.552,0.0,10.939,5442764.800,2937651.200,2510827.400,2503983.600,0.0,0.0,7456.800,24356.400
59.156,27.081,1.110,0.222,0.0,12.431,3275161.600,7071334.400,2583354.800,2617371.800,0.0,0.0,8643.600,27781.800
62.639,25.055,0.887,0.111,0.0,11.308,4764467.200,27852.800,2588301.200,2549616.0,0.0,0.0,7837.600,25118.0
58.446,26.239,2.590,1.239,0.0,11.486,6112051.200,19708313.600,2662082.200,2557971.200,0.0,0.0,6947.600,23657.200
57.895,25.744,3.661,1.259,0.0,11.442,6659276.800,35703193.600,2508276.800,2453063.800,0.0,0.0,7634.0,23959.0
54.045,26.292,4.157,2.135,0.0,13.371,6782976.0,9068544.0,2660296.0,2600254.800,0.0,0.0,8192.600,26165.400
62.569,24.142,0.997,0.664,0.0,11.628,5460787.200,1435238.400,2514226.400,2534042.200,0.0,0.0,7356.600,25231.0
62.597,25.638,1.332,0.111,0.0,10.322,4733337.600,7915929.600,2501292.400,2499007.200,0.0,0.0,7194.0,23544.400
56.726,23.879,5.717,2.354,0.0,11.323,7654604.800,10776576.0,2467304.0,2480656.400,0.0,0.0,6323.600,21892.200
53.615,25.362,8.231,1.001,0.0,11.791,9413427.200,7689830.400,2433797.600,2439580.800,0.0,0.0,7106.600,23374.200
59.255,26.659,2.794,0.815,0.0,10.477,4968448.0,37656166.400,2432958.200,2435627.800,0.0,0.0,6614.600,23505.0
53.795,31.353,2.640,1.540,0.0,10.671,15564.800,10172006.400,2497350.400,2498343.600,0.0,0.0,8638.800,26585.400
55.301,25.027,8.852,0.0,0.0,10.820,0.0,47513.600,2589916.600,2639039.0,0.0,0.0,8240.0,27109.200
40.757,27.171,14.922,6.459,0.0,10.690,4096.0,27338342.400,2407983.0,2461246.0,0.0,0.0,8813.400,26196.200
54.217,22.563,11.501,0.876,0.0,10.843,0.0,2867200.0,2561822.400,2579297.0,0.0,0.0,7355.400,25189.800
37.652,27.685,20.155,2.658,0.0,11.849,0.0,7707852.800,2756702.200,2834361.800,0.0,0.0,9791.400,29128.200
55.860,26.396,6.791,0.0,0.0,10.953,1861222.400,250675.200,2575298.800,2614080.800,0.0,0.0,7440.0,25336.0
38.095,26.024,21.816,2.769,0.0,11.296,2517401.600,19125862.400,2681926.800,2743812.600,0.0,0.0,8750.600,26623.200
37.322,25.467,26.235,0.329,0.0,10.648,2464153.600,3130982.400,2676050.200,2771740.400,0.0,0.0,8719.600,27021.400
36.444,24.444,26.444,2.333,0.0,10.333,2254438.400,7616102.400,2669442.200,2726096.800,0.0,0.0,9751.200,27430.0
39.625,25.938,23.400,0.0,0.0,11.038,2883584.0,116326.400,2841956.800,2892299.0,0.0,0.0,9664.400,28573.0
55.604,27.253,5.055,0.769,0.0,11.319,1389363.200,2797568.0,2792242.800,2773158.600,0.0,0.0,8092.600,27403.400
54.232,27.840,4.009,2.227,0.0,11.693,319488.0,20119552.0,2499198.200,2533603.600,0.0,0.0,9962.0,27403.600
56.623,27.925,4.084,0.221,0.0,11.148,2124185.600,2958131.200,2553984.0,2580259.0,0.0,0.0,8558.800,26714.0
55.055,27.033,6.813,0.0,0.0,11.099,2143027.200,4799692.800,2544669.200,2549287.600,0.0,0.0,8169.800,25293.800
58.804,24.783,4.674,0.109,0.0,11.630,624230.400,2915532.800,2630248.400,2650051.800,0.0,0.0,7937.0,26294.800
59.259,26.797,3.159,0.654,0.0,10.131,0.0,7860224.0,2407290.400,2420319.200,0.0,0.0,8460.0,24770.400
64.796,23.762,1.650,0.110,0.0,9.681,819.200,21023129.600,2472619.600,2451952.800,0.0,0.0,7499.800,24847.0
59.438,26.404,1.236,2.022,0.0,10.899,819.200,45005209.600,2542455.800,2509967.200,0.0,0.0,7557.200,24332.200
